OC,INC,INH_,INW_,KH,KW,strideH,strideW,padL,padR,padU,padD,mode,latency(cycles)
128,128,28,28,1,1,1,1,0,0,0,0,dyn,5227
64,128,28,28,3,3,1,1,1,1,1,1,sta,22285
64,128,28,28,3,3,1,1,1,1,1,1,dyn,22534
128,64,28,28,1,1,1,1,0,0,0,0,sta,2651
128,64,28,28,1,1,1,1,0,0,0,0,dyn,2665
64,128,28,28,3,3,1,1,1,1,1,1,sta,22284
64,128,28,28,3,3,1,1,1,1,1,1,dyn,22533
320,512,28,28,1,1,1,1,0,0,0,0,sta,49265
320,512,28,28,1,1,1,1,0,0,0,0,dyn,49916
320,288,28,28,3,3,2,2,1,1,1,1,sta,69757
320,288,28,28,3,3,2,2,1,1,1,1,dyn,73003
320,288,14,14,1,1,1,1,0,0,0,0,sta,7930
320,288,14,14,1,1,1,1,0,0,0,0,dyn,8282
192,288,14,14,3,3,1,1,1,1,1,1,sta,41932
192,288,14,14,3,3,1,1,1,1,1,1,dyn,43871
320,144,14,14,1,1,1,1,0,0,0,0,sta,4066
320,144,14,14,1,1,1,1,0,0,0,0,dyn,4215
192,288,14,14,3,3,1,1,1,1,1,1,sta,41936
192,288,14,14,3,3,1,1,1,1,1,1,dyn,43860
320,864,14,14,1,1,1,1,0,0,0,0,sta,23382
320,864,14,14,1,1,1,1,0,0,0,0,dyn,24442
320,288,14,14,3,3,1,1,1,1,1,1,sta,69764
320,288,14,14,3,3,1,1,1,1,1,1,dyn,73004
320,288,14,14,1,1,1,1,0,0,0,0,sta,7927
320,288,14,14,1,1,1,1,0,0,0,0,dyn,8275
192,288,14,14,3,3,1,1,1,1,1,1,sta,41935
192,288,14,14,3,3,1,1,1,1,1,1,dyn,43870
320,144,14,14,1,1,1,1,0,0,0,0,sta,4067
320,144,14,14,1,1,1,1,0,0,0,0,dyn,4209
192,288,14,14,3,3,1,1,1,1,1,1,sta,41930
192,288,14,14,3,3,1,1,1,1,1,1,dyn,43866
320,1152,14,14,1,1,1,1,0,0,0,0,sta,31114
320,1152,14,14,1,1,1,1,0,0,0,0,dyn,32550
320,288,14,14,3,3,1,1,1,1,1,1,sta,69758
320,288,14,14,3,3,1,1,1,1,1,1,dyn,72979
320,288,14,14,1,1,1,1,0,0,0,0,sta,7928
320,288,14,14,1,1,1,1,0,0,0,0,dyn,8279
192,288,14,14,3,3,1,1,1,1,1,1,sta,41937
192,288,14,14,3,3,1,1,1,1,1,1,dyn,43873
320,144,14,14,1,1,1,1,0,0,0,0,sta,4065
320,144,14,14,1,1,1,1,0,0,0,0,dyn,4213
192,288,14,14,3,3,1,1,1,1,1,1,sta,41933
192,288,14,14,3,3,1,1,1,1,1,1,dyn,43861
320,1152,14,14,1,1,1,1,0,0,0,0,sta,31117
320,1152,14,14,1,1,1,1,0,0,0,0,dyn,32538
320,288,14,14,3,3,1,1,1,1,1,1,sta,69757
320,288,14,14,3,3,1,1,1,1,1,1,dyn,72972
320,288,14,14,1,1,1,1,0,0,0,0,sta,7931
320,288,14,14,1,1,1,1,0,0,0,0,dyn,8281
192,288,14,14,3,3,1,1,1,1,1,1,sta,41934
192,288,14,14,3,3,1,1,1,1,1,1,dyn,43867
320,144,14,14,1,1,1,1,0,0,0,0,sta,4065
320,144,14,14,1,1,1,1,0,0,0,0,dyn,4296
192,288,14,14,3,3,1,1,1,1,1,1,sta,41930
192,288,14,14,3,3,1,1,1,1,1,1,dyn,43869
448,1152,14,14,1,1,1,1,0,0,0,0,sta,43485
448,1152,14,14,1,1,1,1,0,0,0,0,dyn,45480
768,416,14,14,3,3,2,2,1,1,1,1,sta,69109
768,416,14,14,3,3,2,2,1,1,1,1,dyn,80370
1024,760,7,7,3,3,1,1,1,1,1,1,sta,168033
1024,760,7,7,3,3,1,1,1,1,1,1,dyn,195514
1024,1024,7,7,3,3,2,2,1,1,1,1,sta,113264
1024,1024,7,7,3,3,2,2,1,1,1,1,dyn,150317
1280,1024,4,4,1,1,1,1,0,0,0,0,sta,15914
1280,1024,4,4,1,1,1,1,0,0,0,0,dyn,21054
