OC,INC,INH_,INW_,KH,KW,strideH,strideW,padL,padR,padU,padD,mode,latency(cycles)
128,384,35,35,1,1,1,1,0,0,0,0,dyn,7515
64,384,35,35,1,1,1,1,0,0,0,0,sta,4065
64,384,35,35,1,1,1,1,0,0,0,0,dyn,4065
64,384,35,35,1,1,1,1,0,0,0,0,sta,4065
64,384,35,35,1,1,1,1,0,0,0,0,dyn,4065
128,64,35,35,3,3,1,1,1,1,1,1,sta,10896
128,64,35,35,3,3,1,1,1,1,1,1,dyn,11151
128,64,35,35,3,3,1,1,1,1,1,1,sta,10896
128,64,35,35,3,3,1,1,1,1,1,1,dyn,11151
128,384,35,35,1,1,1,1,0,0,0,0,sta,7382
128,384,35,35,1,1,1,1,0,0,0,0,dyn,7514
128,96,35,35,3,3,1,1,1,1,1,1,sta,16182
128,96,35,35,3,3,1,1,1,1,1,1,dyn,16640
128,384,35,35,1,1,1,1,0,0,0,0,sta,7382
128,384,35,35,1,1,1,1,0,0,0,0,dyn,7514
64,384,35,35,1,1,1,1,0,0,0,0,sta,4065
64,384,35,35,1,1,1,1,0,0,0,0,dyn,4065
64,384,35,35,1,1,1,1,0,0,0,0,sta,4065
64,384,35,35,1,1,1,1,0,0,0,0,dyn,4065
128,64,35,35,3,3,1,1,1,1,1,1,sta,10896
128,64,35,35,3,3,1,1,1,1,1,1,dyn,11188
128,64,35,35,3,3,1,1,1,1,1,1,sta,10896
128,64,35,35,3,3,1,1,1,1,1,1,dyn,11183
128,384,35,35,1,1,1,1,0,0,0,0,sta,7382
128,384,35,35,1,1,1,1,0,0,0,0,dyn,7514
128,96,35,35,3,3,1,1,1,1,1,1,sta,16182
128,96,35,35,3,3,1,1,1,1,1,1,dyn,16638
384,384,35,35,3,3,2,2,0,0,0,0,sta,58884
384,384,35,35,3,3,2,2,0,0,0,0,dyn,65320
192,384,35,35,1,1,1,1,0,0,0,0,sta,10906
192,384,35,35,1,1,1,1,0,0,0,0,dyn,11182
256,192,35,35,3,3,1,1,1,1,1,1,sta,63753
256,192,35,35,3,3,1,1,1,1,1,1,dyn,65804
256,224,35,35,3,3,2,2,0,0,0,0,sta,23105
256,224,35,35,3,3,2,2,0,0,0,0,dyn,25525
384,1024,17,17,1,1,1,1,0,0,0,0,sta,17711
384,1024,17,17,1,1,1,1,0,0,0,0,dyn,19503
192,1024,17,17,1,1,1,1,0,0,0,0,sta,9036
192,1024,17,17,1,1,1,1,0,0,0,0,dyn,9854
192,1024,17,17,1,1,1,1,0,0,0,0,sta,9037
192,1024,17,17,1,1,1,1,0,0,0,0,dyn,9888
256,192,17,17,1,7,1,1,3,3,0,0,sta,15504
256,192,17,17,1,7,1,1,3,3,0,0,dyn,17069
192,192,17,17,7,1,1,1,0,0,3,3,sta,11709
192,192,17,17,7,1,1,1,0,0,3,3,dyn,12879
128,1024,17,17,1,1,1,1,0,0,0,0,sta,6145
128,1024,17,17,1,1,1,1,0,0,0,0,dyn,6659
256,224,17,17,7,1,1,1,0,0,3,3,sta,18034
256,224,17,17,7,1,1,1,0,0,3,3,dyn,19949
256,192,17,17,1,7,1,1,3,3,0,0,sta,15504
256,192,17,17,1,7,1,1,3,3,0,0,dyn,17104
256,224,17,17,7,1,1,1,0,0,3,3,sta,18034
256,224,17,17,7,1,1,1,0,0,3,3,dyn,19895
256,224,17,17,1,7,1,1,3,3,0,0,sta,18034
256,224,17,17,1,7,1,1,3,3,0,0,dyn,19895
384,1024,17,17,1,1,1,1,0,0,0,0,sta,17710
384,1024,17,17,1,1,1,1,0,0,0,0,dyn,19573
192,1024,17,17,1,1,1,1,0,0,0,0,sta,9036
192,1024,17,17,1,1,1,1,0,0,0,0,dyn,9894
192,1024,17,17,1,1,1,1,0,0,0,0,sta,9037
192,1024,17,17,1,1,1,1,0,0,0,0,dyn,9851
256,192,17,17,1,7,1,1,3,3,0,0,sta,15504
256,192,17,17,1,7,1,1,3,3,0,0,dyn,17148
192,192,17,17,7,1,1,1,0,0,3,3,sta,11709
192,192,17,17,7,1,1,1,0,0,3,3,dyn,12881
128,1024,17,17,1,1,1,1,0,0,0,0,sta,6145
128,1024,17,17,1,1,1,1,0,0,0,0,dyn,6662
256,224,17,17,7,1,1,1,0,0,3,3,sta,18034
256,224,17,17,7,1,1,1,0,0,3,3,dyn,19906
256,192,17,17,1,7,1,1,3,3,0,0,sta,15504
256,192,17,17,1,7,1,1,3,3,0,0,dyn,17106
256,224,17,17,7,1,1,1,0,0,3,3,sta,18034
256,224,17,17,7,1,1,1,0,0,3,3,dyn,19896
256,224,17,17,1,7,1,1,3,3,0,0,sta,18034
256,224,17,17,1,7,1,1,3,3,0,0,dyn,19896
384,1024,17,17,1,1,1,1,0,0,0,0,sta,17710
384,1024,17,17,1,1,1,1,0,0,0,0,dyn,19497
192,1024,17,17,1,1,1,1,0,0,0,0,sta,9036
192,1024,17,17,1,1,1,1,0,0,0,0,dyn,9849
192,1024,17,17,1,1,1,1,0,0,0,0,sta,9037
192,1024,17,17,1,1,1,1,0,0,0,0,dyn,9853
256,192,17,17,1,7,1,1,3,3,0,0,sta,15504
256,192,17,17,1,7,1,1,3,3,0,0,dyn,17120
192,192,17,17,7,1,1,1,0,0,3,3,sta,11709
192,192,17,17,7,1,1,1,0,0,3,3,dyn,12884
128,1024,17,17,1,1,1,1,0,0,0,0,sta,6145
128,1024,17,17,1,1,1,1,0,0,0,0,dyn,6658
256,224,17,17,7,1,1,1,0,0,3,3,sta,18034
256,224,17,17,7,1,1,1,0,0,3,3,dyn,19897
256,192,17,17,1,7,1,1,3,3,0,0,sta,15504
256,192,17,17,1,7,1,1,3,3,0,0,dyn,17138
256,224,17,17,7,1,1,1,0,0,3,3,sta,18034
256,224,17,17,7,1,1,1,0,0,3,3,dyn,19940
256,224,17,17,1,7,1,1,3,3,0,0,sta,18034
256,224,17,17,1,7,1,1,3,3,0,0,dyn,19893
384,1024,17,17,1,1,1,1,0,0,0,0,sta,17710
384,1024,17,17,1,1,1,1,0,0,0,0,dyn,19496
192,1024,17,17,1,1,1,1,0,0,0,0,sta,9037
192,1024,17,17,1,1,1,1,0,0,0,0,dyn,9883
192,1024,17,17,1,1,1,1,0,0,0,0,sta,9037
192,1024,17,17,1,1,1,1,0,0,0,0,dyn,9931
256,192,17,17,1,7,1,1,3,3,0,0,sta,15504
256,192,17,17,1,7,1,1,3,3,0,0,dyn,17110
192,192,17,17,7,1,1,1,0,0,3,3,sta,11709
192,192,17,17,7,1,1,1,0,0,3,3,dyn,12880
128,1024,17,17,1,1,1,1,0,0,0,0,sta,6145
128,1024,17,17,1,1,1,1,0,0,0,0,dyn,6657
256,224,17,17,7,1,1,1,0,0,3,3,sta,18034
256,224,17,17,7,1,1,1,0,0,3,3,dyn,19936
256,192,17,17,1,7,1,1,3,3,0,0,sta,15504
256,192,17,17,1,7,1,1,3,3,0,0,dyn,17110
256,224,17,17,7,1,1,1,0,0,3,3,sta,18034
256,224,17,17,7,1,1,1,0,0,3,3,dyn,19980
256,224,17,17,1,7,1,1,3,3,0,0,sta,18034
256,224,17,17,1,7,1,1,3,3,0,0,dyn,19896
384,1024,17,17,1,1,1,1,0,0,0,0,sta,17710
384,1024,17,17,1,1,1,1,0,0,0,0,dyn,19493
192,1024,17,17,1,1,1,1,0,0,0,0,sta,9037
192,1024,17,17,1,1,1,1,0,0,0,0,dyn,9851
192,1024,17,17,1,1,1,1,0,0,0,0,sta,9037
192,1024,17,17,1,1,1,1,0,0,0,0,dyn,9887
256,192,17,17,1,7,1,1,3,3,0,0,sta,15504
256,192,17,17,1,7,1,1,3,3,0,0,dyn,17113
192,192,17,17,7,1,1,1,0,0,3,3,sta,11709
192,192,17,17,7,1,1,1,0,0,3,3,dyn,12879
128,1024,17,17,1,1,1,1,0,0,0,0,sta,6145
128,1024,17,17,1,1,1,1,0,0,0,0,dyn,6659
256,224,17,17,7,1,1,1,0,0,3,3,sta,18034
256,224,17,17,7,1,1,1,0,0,3,3,dyn,19975
256,192,17,17,1,7,1,1,3,3,0,0,sta,15504
256,192,17,17,1,7,1,1,3,3,0,0,dyn,17068
256,224,17,17,7,1,1,1,0,0,3,3,sta,18034
256,224,17,17,7,1,1,1,0,0,3,3,dyn,19899
256,224,17,17,1,7,1,1,3,3,0,0,sta,18034
256,224,17,17,1,7,1,1,3,3,0,0,dyn,19901
384,1024,17,17,1,1,1,1,0,0,0,0,sta,17710
384,1024,17,17,1,1,1,1,0,0,0,0,dyn,19497
192,1024,17,17,1,1,1,1,0,0,0,0,sta,9036
192,1024,17,17,1,1,1,1,0,0,0,0,dyn,9916
192,1024,17,17,1,1,1,1,0,0,0,0,sta,9036
192,1024,17,17,1,1,1,1,0,0,0,0,dyn,9854
256,192,17,17,1,7,1,1,3,3,0,0,sta,15504
256,192,17,17,1,7,1,1,3,3,0,0,dyn,17067
192,192,17,17,7,1,1,1,0,0,3,3,sta,11709
192,192,17,17,7,1,1,1,0,0,3,3,dyn,12904
128,1024,17,17,1,1,1,1,0,0,0,0,sta,6145
128,1024,17,17,1,1,1,1,0,0,0,0,dyn,6663
256,224,17,17,7,1,1,1,0,0,3,3,sta,18034
256,224,17,17,7,1,1,1,0,0,3,3,dyn,19902
256,192,17,17,1,7,1,1,3,3,0,0,sta,15504
256,192,17,17,1,7,1,1,3,3,0,0,dyn,17102
256,224,17,17,7,1,1,1,0,0,3,3,sta,18034
256,224,17,17,7,1,1,1,0,0,3,3,dyn,19901
256,224,17,17,1,7,1,1,3,3,0,0,sta,18034
256,224,17,17,1,7,1,1,3,3,0,0,dyn,19939
384,1024,17,17,1,1,1,1,0,0,0,0,sta,17710
384,1024,17,17,1,1,1,1,0,0,0,0,dyn,19498
192,1024,17,17,1,1,1,1,0,0,0,0,sta,9036
192,1024,17,17,1,1,1,1,0,0,0,0,dyn,9885
192,1024,17,17,1,1,1,1,0,0,0,0,sta,9036
192,1024,17,17,1,1,1,1,0,0,0,0,dyn,9893
256,192,17,17,1,7,1,1,3,3,0,0,sta,15504
256,192,17,17,1,7,1,1,3,3,0,0,dyn,17070
192,192,17,17,7,1,1,1,0,0,3,3,sta,11709
192,192,17,17,7,1,1,1,0,0,3,3,dyn,12890
128,1024,17,17,1,1,1,1,0,0,0,0,sta,6145
128,1024,17,17,1,1,1,1,0,0,0,0,dyn,6659
256,224,17,17,7,1,1,1,0,0,3,3,sta,18034
256,224,17,17,7,1,1,1,0,0,3,3,dyn,19947
256,192,17,17,1,7,1,1,3,3,0,0,sta,15504
256,192,17,17,1,7,1,1,3,3,0,0,dyn,17105
256,224,17,17,7,1,1,1,0,0,3,3,sta,18034
256,224,17,17,7,1,1,1,0,0,3,3,dyn,19896
256,224,17,17,1,7,1,1,3,3,0,0,sta,18034
256,224,17,17,1,7,1,1,3,3,0,0,dyn,19937
192,1024,17,17,1,1,1,1,0,0,0,0,sta,9037
192,1024,17,17,1,1,1,1,0,0,0,0,dyn,9853
256,1024,17,17,1,1,1,1,0,0,0,0,sta,11928
256,1024,17,17,1,1,1,1,0,0,0,0,dyn,13080
192,192,17,17,3,3,2,2,0,0,0,0,sta,3987
192,192,17,17,3,3,2,2,0,0,0,0,dyn,5496
256,256,17,17,1,7,1,1,3,3,0,0,sta,20564
256,256,17,17,1,7,1,1,3,3,0,0,dyn,22688
320,256,17,17,7,1,1,1,0,0,3,3,sta,25623
320,256,17,17,7,1,1,1,0,0,3,3,dyn,28312
320,320,17,17,3,3,2,2,0,0,0,0,sta,10492
320,320,17,17,3,3,2,2,0,0,0,0,dyn,14888
256,1536,8,8,1,1,1,1,0,0,0,0,sta,4661
256,1536,8,8,1,1,1,1,0,0,0,0,dyn,6495
384,1536,8,8,1,1,1,1,0,0,0,0,sta,6830
384,1536,8,8,1,1,1,1,0,0,0,0,dyn,9633
384,1536,8,8,1,1,1,1,0,0,0,0,sta,6830
384,1536,8,8,1,1,1,1,0,0,0,0,dyn,9633
256,384,8,8,1,3,1,1,1,1,0,0,sta,3578
256,384,8,8,1,3,1,1,1,1,0,0,dyn,4997
256,384,8,8,3,1,1,1,0,0,1,1,sta,3577
256,384,8,8,3,1,1,1,0,0,1,1,dyn,4923
448,384,8,8,3,1,1,1,0,0,1,1,sta,6017
448,384,8,8,3,1,1,1,0,0,1,1,dyn,8439
256,1536,8,8,1,1,1,1,0,0,0,0,sta,4662
256,1536,8,8,1,1,1,1,0,0,0,0,dyn,6514
512,448,8,8,1,3,1,1,1,1,0,0,sta,7914
512,448,8,8,1,3,1,1,1,1,0,0,dyn,11162
256,512,8,8,1,3,1,1,1,1,0,0,sta,4662
256,512,8,8,1,3,1,1,1,1,0,0,dyn,6488
256,512,8,8,3,1,1,1,0,0,1,1,sta,4662
256,512,8,8,3,1,1,1,0,0,1,1,dyn,6487
256,1536,8,8,1,1,1,1,0,0,0,0,sta,4662
256,1536,8,8,1,1,1,1,0,0,0,0,dyn,6484
384,1536,8,8,1,1,1,1,0,0,0,0,sta,6830
384,1536,8,8,1,1,1,1,0,0,0,0,dyn,9594
384,1536,8,8,1,1,1,1,0,0,0,0,sta,6830
384,1536,8,8,1,1,1,1,0,0,0,0,dyn,9634
256,384,8,8,1,3,1,1,1,1,0,0,sta,3578
256,384,8,8,1,3,1,1,1,1,0,0,dyn,4915
256,384,8,8,3,1,1,1,0,0,1,1,sta,3577
256,384,8,8,3,1,1,1,0,0,1,1,dyn,4916
448,384,8,8,3,1,1,1,0,0,1,1,sta,6017
448,384,8,8,3,1,1,1,0,0,1,1,dyn,8444
256,1536,8,8,1,1,1,1,0,0,0,0,sta,4662
256,1536,8,8,1,1,1,1,0,0,0,0,dyn,6487
512,448,8,8,1,3,1,1,1,1,0,0,sta,7914
512,448,8,8,1,3,1,1,1,1,0,0,dyn,11195
256,512,8,8,1,3,1,1,1,1,0,0,sta,4662
256,512,8,8,1,3,1,1,1,1,0,0,dyn,6492
256,512,8,8,3,1,1,1,0,0,1,1,sta,4661
256,512,8,8,3,1,1,1,0,0,1,1,dyn,6484
256,1536,8,8,1,1,1,1,0,0,0,0,sta,4662
256,1536,8,8,1,1,1,1,0,0,0,0,dyn,6491
384,1536,8,8,1,1,1,1,0,0,0,0,sta,6830
384,1536,8,8,1,1,1,1,0,0,0,0,dyn,9591
384,1536,8,8,1,1,1,1,0,0,0,0,sta,6830
384,1536,8,8,1,1,1,1,0,0,0,0,dyn,9629
256,384,8,8,1,3,1,1,1,1,0,0,sta,3578
256,384,8,8,1,3,1,1,1,1,0,0,dyn,4919
256,384,8,8,3,1,1,1,0,0,1,1,sta,3577
256,384,8,8,3,1,1,1,0,0,1,1,dyn,4917
448,384,8,8,3,1,1,1,0,0,1,1,sta,6017
448,384,8,8,3,1,1,1,0,0,1,1,dyn,8492
256,1536,8,8,1,1,1,1,0,0,0,0,sta,4662
256,1536,8,8,1,1,1,1,0,0,0,0,dyn,6540
512,448,8,8,1,3,1,1,1,1,0,0,sta,7914
512,448,8,8,1,3,1,1,1,1,0,0,dyn,11198
256,512,8,8,1,3,1,1,1,1,0,0,sta,4662
256,512,8,8,1,3,1,1,1,1,0,0,dyn,6485
256,512,8,8,3,1,1,1,0,0,1,1,sta,4661
256,512,8,8,3,1,1,1,0,0,1,1,dyn,6486
