OC,INC,INH_,INW_,KH,KW,strideH,strideW,padL,padR,padU,padD,mode,latency(cycles)
256,768,17,17,1,1,1,1,0,0,0,0,dyn,7710
256,128,17,17,7,1,1,1,0,0,3,3,sta,6613
256,128,17,17,7,1,1,1,0,0,3,3,dyn,8914
128,128,17,17,1,7,1,1,3,3,0,0,sta,3451
128,128,17,17,1,7,1,1,3,3,0,0,dyn,4594
128,128,17,17,7,1,1,1,0,0,3,3,sta,3451
128,128,17,17,7,1,1,1,0,0,3,3,dyn,4594
256,128,17,17,1,7,1,1,3,3,0,0,sta,6614
256,128,17,17,1,7,1,1,3,3,0,0,dyn,8944
256,768,17,17,1,1,1,1,0,0,0,0,sta,5710
256,768,17,17,1,1,1,1,0,0,0,0,dyn,7715
256,768,17,17,1,1,1,1,0,0,0,0,sta,5710
256,768,17,17,1,1,1,1,0,0,0,0,dyn,7715
256,768,17,17,1,1,1,1,0,0,0,0,sta,5710
256,768,17,17,1,1,1,1,0,0,0,0,dyn,7719
256,160,17,17,1,7,1,1,3,3,0,0,sta,8194
256,160,17,17,1,7,1,1,3,3,0,0,dyn,11109
256,160,17,17,7,1,1,1,0,0,3,3,sta,8194
256,160,17,17,7,1,1,1,0,0,3,3,dyn,11107
256,768,17,17,1,1,1,1,0,0,0,0,sta,5710
256,768,17,17,1,1,1,1,0,0,0,0,dyn,7714
256,160,17,17,7,1,1,1,0,0,3,3,sta,8194
256,160,17,17,7,1,1,1,0,0,3,3,dyn,11108
256,160,17,17,1,7,1,1,3,3,0,0,sta,8194
256,160,17,17,1,7,1,1,3,3,0,0,dyn,11186
256,160,17,17,7,1,1,1,0,0,3,3,sta,8195
256,160,17,17,7,1,1,1,0,0,3,3,dyn,11111
256,160,17,17,1,7,1,1,3,3,0,0,sta,8195
256,160,17,17,1,7,1,1,3,3,0,0,dyn,11110
256,768,17,17,1,1,1,1,0,0,0,0,sta,5710
256,768,17,17,1,1,1,1,0,0,0,0,dyn,7720
256,768,17,17,1,1,1,1,0,0,0,0,sta,5710
256,768,17,17,1,1,1,1,0,0,0,0,dyn,7716
256,768,17,17,1,1,1,1,0,0,0,0,sta,5710
256,768,17,17,1,1,1,1,0,0,0,0,dyn,7677
256,160,17,17,1,7,1,1,3,3,0,0,sta,8195
256,160,17,17,1,7,1,1,3,3,0,0,dyn,11110
256,160,17,17,7,1,1,1,0,0,3,3,sta,8194
256,160,17,17,7,1,1,1,0,0,3,3,dyn,11111
256,768,17,17,1,1,1,1,0,0,0,0,sta,5710
256,768,17,17,1,1,1,1,0,0,0,0,dyn,7728
256,160,17,17,7,1,1,1,0,0,3,3,sta,8195
256,160,17,17,7,1,1,1,0,0,3,3,dyn,11110
256,160,17,17,1,7,1,1,3,3,0,0,sta,8195
256,160,17,17,1,7,1,1,3,3,0,0,dyn,11108
256,160,17,17,7,1,1,1,0,0,3,3,sta,8195
256,160,17,17,7,1,1,1,0,0,3,3,dyn,11116
256,160,17,17,1,7,1,1,3,3,0,0,sta,8194
256,160,17,17,1,7,1,1,3,3,0,0,dyn,11116
256,768,17,17,1,1,1,1,0,0,0,0,sta,5710
256,768,17,17,1,1,1,1,0,0,0,0,dyn,7717
256,768,17,17,1,1,1,1,0,0,0,0,sta,5710
256,768,17,17,1,1,1,1,0,0,0,0,dyn,7711
256,768,17,17,1,1,1,1,0,0,0,0,sta,5710
256,768,17,17,1,1,1,1,0,0,0,0,dyn,7755
256,192,17,17,1,7,1,1,3,3,0,0,sta,9776
256,192,17,17,1,7,1,1,3,3,0,0,dyn,13313
256,192,17,17,7,1,1,1,0,0,3,3,sta,9775
256,192,17,17,7,1,1,1,0,0,3,3,dyn,13300
256,768,17,17,1,1,1,1,0,0,0,0,sta,5710
256,768,17,17,1,1,1,1,0,0,0,0,dyn,7719
256,192,17,17,7,1,1,1,0,0,3,3,sta,9776
256,192,17,17,7,1,1,1,0,0,3,3,dyn,13305
256,192,17,17,1,7,1,1,3,3,0,0,sta,9776
256,192,17,17,1,7,1,1,3,3,0,0,dyn,13299
256,192,17,17,7,1,1,1,0,0,3,3,sta,9776
256,192,17,17,7,1,1,1,0,0,3,3,dyn,13304
256,192,17,17,1,7,1,1,3,3,0,0,sta,9776
256,192,17,17,1,7,1,1,3,3,0,0,dyn,13342
256,768,17,17,1,1,1,1,0,0,0,0,sta,5710
256,768,17,17,1,1,1,1,0,0,0,0,dyn,7715
256,768,17,17,1,1,1,1,0,0,0,0,sta,5710
256,768,17,17,1,1,1,1,0,0,0,0,dyn,7680
384,192,17,17,3,3,2,2,0,0,0,0,sta,3951
384,192,17,17,3,3,2,2,0,0,0,0,dyn,10815
256,192,17,17,1,7,1,1,3,3,0,0,sta,9776
256,192,17,17,1,7,1,1,3,3,0,0,dyn,13308
256,192,17,17,7,1,1,1,0,0,3,3,sta,9776
256,192,17,17,7,1,1,1,0,0,3,3,dyn,13305
256,192,17,17,3,3,2,2,0,0,0,0,sta,2731
256,192,17,17,3,3,2,2,0,0,0,0,dyn,7250
384,1280,8,8,1,1,1,1,0,0,0,0,sta,2999
384,1280,8,8,1,1,1,1,0,0,0,0,dyn,8054
384,1280,8,8,1,1,1,1,0,0,0,0,sta,2999
384,1280,8,8,1,1,1,1,0,0,0,0,dyn,8068
512,1280,8,8,1,1,1,1,0,0,0,0,sta,3903
512,1280,8,8,1,1,1,1,0,0,0,0,dyn,10647
384,384,8,8,1,3,1,1,1,1,0,0,sta,2728
384,384,8,8,1,3,1,1,1,1,0,0,dyn,7250
384,384,8,8,3,1,1,1,0,0,1,1,sta,2728
384,384,8,8,3,1,1,1,0,0,1,1,dyn,7261
384,448,8,8,3,3,1,1,1,1,1,1,sta,8827
384,448,8,8,3,3,1,1,1,1,1,1,dyn,24921
256,1280,8,8,1,1,1,1,0,0,0,0,sta,2096
256,1280,8,8,1,1,1,1,0,0,0,0,dyn,5493
384,384,8,8,1,3,1,1,1,1,0,0,sta,2728
384,384,8,8,1,3,1,1,1,1,0,0,dyn,7281
384,384,8,8,3,1,1,1,0,0,1,1,sta,2728
384,384,8,8,3,1,1,1,0,0,1,1,dyn,7293
384,2048,8,8,1,1,1,1,0,0,0,0,sta,4625
384,2048,8,8,1,1,1,1,0,0,0,0,dyn,12740
384,2048,8,8,1,1,1,1,0,0,0,0,sta,4625
384,2048,8,8,1,1,1,1,0,0,0,0,dyn,12801
512,2048,8,8,1,1,1,1,0,0,0,0,sta,6071
512,2048,8,8,1,1,1,1,0,0,0,0,dyn,16907
384,384,8,8,1,3,1,1,1,1,0,0,sta,2728
384,384,8,8,1,3,1,1,1,1,0,0,dyn,7283
384,384,8,8,3,1,1,1,0,0,1,1,sta,2728
384,384,8,8,3,1,1,1,0,0,1,1,dyn,7285
384,448,8,8,3,3,1,1,1,1,1,1,sta,8827
384,448,8,8,3,3,1,1,1,1,1,1,dyn,24927
256,2048,8,8,1,1,1,1,0,0,0,0,sta,3180
256,2048,8,8,1,1,1,1,0,0,0,0,dyn,8561
384,384,8,8,1,3,1,1,1,1,0,0,sta,2728
384,384,8,8,1,3,1,1,1,1,0,0,dyn,7288
384,384,8,8,3,1,1,1,0,0,1,1,sta,2728
384,384,8,8,3,1,1,1,0,0,1,1,dyn,7254
