OC,INC,INH_,INW_,KH,KW,strideH,strideW,padL,padR,padU,padD,mode,latency(cycles)
128,512,28,28,1,1,1,1,0,0,0,0,sta,19825
128,512,28,28,1,1,1,1,0,0,0,0,dyn,20083
128,128,28,28,3,3,1,1,1,1,1,1,sta,44362
128,128,28,28,3,3,1,1,1,1,1,1,dyn,44914
512,128,28,28,1,1,1,1,0,0,0,0,sta,19829
512,128,28,28,1,1,1,1,0,0,0,0,dyn,20045
128,512,28,28,1,1,1,1,0,0,0,0,sta,19826
128,512,28,28,1,1,1,1,0,0,0,0,dyn,20083
128,128,28,28,3,3,1,1,1,1,1,1,sta,44369
128,128,28,28,3,3,1,1,1,1,1,1,dyn,44919
512,128,28,28,1,1,1,1,0,0,0,0,sta,19825
512,128,28,28,1,1,1,1,0,0,0,0,dyn,20079
128,512,28,28,1,1,1,1,0,0,0,0,sta,19825
128,512,28,28,1,1,1,1,0,0,0,0,dyn,20052
128,128,28,28,3,3,1,1,1,1,1,1,sta,44360
128,128,28,28,3,3,1,1,1,1,1,1,dyn,44916
512,128,28,28,1,1,1,1,0,0,0,0,sta,19826
512,128,28,28,1,1,1,1,0,0,0,0,dyn,20081
128,512,28,28,1,1,1,1,0,0,0,0,sta,19832
128,512,28,28,1,1,1,1,0,0,0,0,dyn,20086
128,128,28,28,3,3,1,1,1,1,1,1,sta,44369
128,128,28,28,3,3,1,1,1,1,1,1,dyn,44955
512,128,28,28,1,1,1,1,0,0,0,0,sta,19824
512,128,28,28,1,1,1,1,0,0,0,0,dyn,20046
1024,512,28,28,1,1,2,2,0,0,0,0,sta,44290
1024,512,28,28,1,1,2,2,0,0,0,0,dyn,46195
256,512,28,28,1,1,2,2,0,0,0,0,sta,11301
256,512,28,28,1,1,2,2,0,0,0,0,dyn,11685
256,256,14,14,3,3,1,1,1,1,1,1,sta,49664
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51981
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22181
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23242
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22190
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23194
256,256,14,14,3,3,1,1,1,1,1,1,sta,49665
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51972
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22180
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23262
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22187
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23203
256,256,14,14,3,3,1,1,1,1,1,1,sta,49666
256,256,14,14,3,3,1,1,1,1,1,1,dyn,52019
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22183
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23182
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22192
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23188
256,256,14,14,3,3,1,1,1,1,1,1,sta,49665
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51969
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22179
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23190
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22190
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23190
256,256,14,14,3,3,1,1,1,1,1,1,sta,49663
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51965
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22177
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23183
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22188
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23272
256,256,14,14,3,3,1,1,1,1,1,1,sta,49667
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51975
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22178
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23190
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22184
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23194
256,256,14,14,3,3,1,1,1,1,1,1,sta,49663
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51933
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22182
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23184
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22184
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23192
256,256,14,14,3,3,1,1,1,1,1,1,sta,49665
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51975
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22180
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23185
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22190
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23211
256,256,14,14,3,3,1,1,1,1,1,1,sta,49666
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51970
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22185
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23183
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22192
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23264
256,256,14,14,3,3,1,1,1,1,1,1,sta,49666
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51935
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22179
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23188
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22188
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23186
256,256,14,14,3,3,1,1,1,1,1,1,sta,49662
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51980
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22178
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23184
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22182
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23180
256,256,14,14,3,3,1,1,1,1,1,1,sta,49664
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51967
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22179
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23189
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22187
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23211
256,256,14,14,3,3,1,1,1,1,1,1,sta,49663
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51930
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22180
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23262
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22186
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23189
256,256,14,14,3,3,1,1,1,1,1,1,sta,49666
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51976
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22178
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23183
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22187
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23186
256,256,14,14,3,3,1,1,1,1,1,1,sta,49666
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51971
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22176
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23182
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22189
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23190
256,256,14,14,3,3,1,1,1,1,1,1,sta,49667
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51967
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22186
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23183
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22182
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23191
256,256,14,14,3,3,1,1,1,1,1,1,sta,49667
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51935
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22184
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23184
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22190
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23189
256,256,14,14,3,3,1,1,1,1,1,1,sta,49665
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51966
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22184
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23189
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22188
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23252
256,256,14,14,3,3,1,1,1,1,1,1,sta,49667
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51970
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22178
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23179
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22189
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23187
256,256,14,14,3,3,1,1,1,1,1,1,sta,49666
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51965
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22181
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23188
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22192
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23199
256,256,14,14,3,3,1,1,1,1,1,1,sta,49664
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51930
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22177
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23194
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22192
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23187
256,256,14,14,3,3,1,1,1,1,1,1,sta,49664
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51932
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22179
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23186
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22187
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23271
256,256,14,14,3,3,1,1,1,1,1,1,sta,49665
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51980
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22178
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23183
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22190
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23180
256,256,14,14,3,3,1,1,1,1,1,1,sta,49664
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51967
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22179
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23188
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22189
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23182
256,256,14,14,3,3,1,1,1,1,1,1,sta,49667
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51933
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22178
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23186
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22174
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23189
256,256,14,14,3,3,1,1,1,1,1,1,sta,49666
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51933
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22179
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23188
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22191
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23275
256,256,14,14,3,3,1,1,1,1,1,1,sta,49665
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51969
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22183
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23187
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22187
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23231
256,256,14,14,3,3,1,1,1,1,1,1,sta,49666
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51964
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22180
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23184
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22191
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23191
256,256,14,14,3,3,1,1,1,1,1,1,sta,49666
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51974
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22184
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23182
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22192
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23189
256,256,14,14,3,3,1,1,1,1,1,1,sta,49664
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51976
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22181
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23185
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22189
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23178
256,256,14,14,3,3,1,1,1,1,1,1,sta,49667
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51987
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22178
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23197
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22187
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23193
256,256,14,14,3,3,1,1,1,1,1,1,sta,49664
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51977
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22185
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23184
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22189
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23195
256,256,14,14,3,3,1,1,1,1,1,1,sta,49664
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51933
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22179
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23185
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22192
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23192
256,256,14,14,3,3,1,1,1,1,1,1,sta,49664
256,256,14,14,3,3,1,1,1,1,1,1,dyn,52018
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22180
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23184
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22182
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23184
256,256,14,14,3,3,1,1,1,1,1,1,sta,49664
256,256,14,14,3,3,1,1,1,1,1,1,dyn,52016
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22181
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23179
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22192
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23250
256,256,14,14,3,3,1,1,1,1,1,1,sta,49667
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51972
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22186
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23182
2048,1024,14,14,1,1,2,2,0,0,0,0,sta,50704
2048,1024,14,14,1,1,2,2,0,0,0,0,dyn,58680
512,1024,14,14,1,1,2,2,0,0,0,0,sta,12999
512,1024,14,14,1,1,2,2,0,0,0,0,dyn,14865
512,512,7,7,3,3,1,1,1,1,1,1,sta,56731
512,512,7,7,3,3,1,1,1,1,1,1,dyn,65967
2048,512,7,7,1,1,1,1,0,0,0,0,sta,25308
2048,512,7,7,1,1,1,1,0,0,0,0,dyn,29458
512,2048,7,7,1,1,1,1,0,0,0,0,sta,25305
512,2048,7,7,1,1,1,1,0,0,0,0,dyn,29403
512,512,7,7,3,3,1,1,1,1,1,1,sta,56734
512,512,7,7,3,3,1,1,1,1,1,1,dyn,65966
2048,512,7,7,1,1,1,1,0,0,0,0,sta,25313
2048,512,7,7,1,1,1,1,0,0,0,0,dyn,29421
512,2048,7,7,1,1,1,1,0,0,0,0,sta,25329
512,2048,7,7,1,1,1,1,0,0,0,0,dyn,29480
512,512,7,7,3,3,1,1,1,1,1,1,sta,56733
512,512,7,7,3,3,1,1,1,1,1,1,dyn,65973
2048,512,7,7,1,1,1,1,0,0,0,0,sta,25307
2048,512,7,7,1,1,1,1,0,0,0,0,dyn,29458
