OC,INC,INH_,INW_,KH,KW,strideH,strideW,padL,padR,padU,padD,mode,latency(cycles)
256,1024,14,14,1,1,1,1,0,0,0,0,sta,9037
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,10187
256,256,14,14,3,3,1,1,1,1,1,1,sta,19841
256,256,14,14,3,3,1,1,1,1,1,1,dyn,22651
1024,256,14,14,1,1,1,1,0,0,0,0,sta,9003
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,10186
256,1024,14,14,1,1,1,1,0,0,0,0,sta,9037
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,10191
256,256,14,14,3,3,1,1,1,1,1,1,sta,19841
256,256,14,14,3,3,1,1,1,1,1,1,dyn,22654
1024,256,14,14,1,1,1,1,0,0,0,0,sta,9003
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,10190
256,1024,14,14,1,1,1,1,0,0,0,0,sta,9036
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,10187
256,256,14,14,3,3,1,1,1,1,1,1,sta,19841
256,256,14,14,3,3,1,1,1,1,1,1,dyn,22644
1024,256,14,14,1,1,1,1,0,0,0,0,sta,9003
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,10256
256,1024,14,14,1,1,1,1,0,0,0,0,sta,9037
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,10185
256,256,14,14,3,3,1,1,1,1,1,1,sta,19841
256,256,14,14,3,3,1,1,1,1,1,1,dyn,22640
1024,256,14,14,1,1,1,1,0,0,0,0,sta,9003
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,10185
256,1024,14,14,1,1,1,1,0,0,0,0,sta,9036
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,10191
256,256,14,14,3,3,1,1,1,1,1,1,sta,19841
256,256,14,14,3,3,1,1,1,1,1,1,dyn,22642
1024,256,14,14,1,1,1,1,0,0,0,0,sta,9003
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,10187
256,1024,14,14,1,1,1,1,0,0,0,0,sta,9036
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,10231
256,256,14,14,3,3,1,1,1,1,1,1,sta,19841
256,256,14,14,3,3,1,1,1,1,1,1,dyn,22642
1024,256,14,14,1,1,1,1,0,0,0,0,sta,9002
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,10207
256,1024,14,14,1,1,1,1,0,0,0,0,sta,9036
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,10190
256,256,14,14,3,3,1,1,1,1,1,1,sta,19841
256,256,14,14,3,3,1,1,1,1,1,1,dyn,22654
1024,256,14,14,1,1,1,1,0,0,0,0,sta,9003
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,10188
256,1024,14,14,1,1,1,1,0,0,0,0,sta,9036
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,10190
256,256,14,14,3,3,1,1,1,1,1,1,sta,19841
256,256,14,14,3,3,1,1,1,1,1,1,dyn,22635
1024,256,14,14,1,1,1,1,0,0,0,0,sta,9003
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,10263
256,1024,14,14,1,1,1,1,0,0,0,0,sta,9036
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,10253
256,256,14,14,3,3,1,1,1,1,1,1,sta,19841
256,256,14,14,3,3,1,1,1,1,1,1,dyn,22640
1024,256,14,14,1,1,1,1,0,0,0,0,sta,9002
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,10186
256,1024,14,14,1,1,1,1,0,0,0,0,sta,9036
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,10186
256,256,14,14,3,3,1,1,1,1,1,1,sta,19841
256,256,14,14,3,3,1,1,1,1,1,1,dyn,22602
1024,256,14,14,1,1,1,1,0,0,0,0,sta,9003
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,10261
256,1024,14,14,1,1,1,1,0,0,0,0,sta,9037
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,10186
256,256,14,14,3,3,1,1,1,1,1,1,sta,19841
256,256,14,14,3,3,1,1,1,1,1,1,dyn,22647
1024,256,14,14,1,1,1,1,0,0,0,0,sta,9003
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,10186
256,1024,14,14,1,1,1,1,0,0,0,0,sta,9036
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,10187
256,256,14,14,3,3,1,1,1,1,1,1,sta,19841
256,256,14,14,3,3,1,1,1,1,1,1,dyn,22640
1024,256,14,14,1,1,1,1,0,0,0,0,sta,9003
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,10188
256,1024,14,14,1,1,1,1,0,0,0,0,sta,9036
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,10192
256,256,14,14,3,3,1,1,1,1,1,1,sta,19841
256,256,14,14,3,3,1,1,1,1,1,1,dyn,22647
1024,256,14,14,1,1,1,1,0,0,0,0,sta,9002
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,10187
256,1024,14,14,1,1,1,1,0,0,0,0,sta,9036
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,10187
256,256,14,14,3,3,1,1,1,1,1,1,sta,19841
256,256,14,14,3,3,1,1,1,1,1,1,dyn,22670
1024,256,14,14,1,1,1,1,0,0,0,0,sta,9003
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,10186
256,1024,14,14,1,1,1,1,0,0,0,0,sta,9037
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,10186
256,256,14,14,3,3,1,1,1,1,1,1,sta,19841
256,256,14,14,3,3,1,1,1,1,1,1,dyn,22642
1024,256,14,14,1,1,1,1,0,0,0,0,sta,9003
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,10187
2048,1024,14,14,1,1,2,2,0,0,0,0,sta,24261
2048,1024,14,14,1,1,2,2,0,0,0,0,dyn,33666
512,1024,14,14,1,1,2,2,0,0,0,0,sta,6913
512,1024,14,14,1,1,2,2,0,0,0,0,dyn,8602
512,512,7,7,3,3,1,1,1,1,1,1,sta,26347
512,512,7,7,3,3,1,1,1,1,1,1,dyn,37772
2048,512,7,7,1,1,1,1,0,0,0,0,sta,11890
2048,512,7,7,1,1,1,1,0,0,0,0,dyn,16904
512,2048,7,7,1,1,1,1,0,0,0,0,sta,11890
512,2048,7,7,1,1,1,1,0,0,0,0,dyn,16900
512,512,7,7,3,3,1,1,1,1,1,1,sta,26346
512,512,7,7,3,3,1,1,1,1,1,1,dyn,37764
2048,512,7,7,1,1,1,1,0,0,0,0,sta,11890
2048,512,7,7,1,1,1,1,0,0,0,0,dyn,16986
512,2048,7,7,1,1,1,1,0,0,0,0,sta,11890
512,2048,7,7,1,1,1,1,0,0,0,0,dyn,16931
512,512,7,7,3,3,1,1,1,1,1,1,sta,26346
512,512,7,7,3,3,1,1,1,1,1,1,dyn,37839
2048,512,7,7,1,1,1,1,0,0,0,0,sta,11890
2048,512,7,7,1,1,1,1,0,0,0,0,dyn,16905
