OC,INC,INH_,INW_,KH,KW,strideH,strideW,padL,padR,padU,padD,mode,latency(cycles)
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8735
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8738
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19347
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8736
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8740
256,256,14,14,3,3,1,1,1,1,1,1,sta,13300
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19383
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8740
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8790
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19382
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8735
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8737
256,256,14,14,3,3,1,1,1,1,1,1,sta,13300
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19416
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8740
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8739
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19394
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8811
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8784
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19347
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8739
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8735
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19388
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8734
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8743
256,256,14,14,3,3,1,1,1,1,1,1,sta,13300
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19381
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8737
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8735
256,256,14,14,3,3,1,1,1,1,1,1,sta,13300
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19350
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6072
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8750
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6072
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8738
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19384
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8824
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8740
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19380
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8740
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8739
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19381
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8739
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8736
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19386
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8739
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8819
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19379
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8746
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8740
256,256,14,14,3,3,1,1,1,1,1,1,sta,13300
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19402
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8736
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6072
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8735
256,256,14,14,3,3,1,1,1,1,1,1,sta,13300
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19381
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8739
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8737
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19381
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8742
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8738
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19425
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8739
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8736
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19382
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8737
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8741
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19391
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8804
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8736
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19387
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8738
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8783
256,256,14,14,3,3,1,1,1,1,1,1,sta,13300
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19387
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8740
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8737
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19346
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8737
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8738
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19379
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8743
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8740
256,256,14,14,3,3,1,1,1,1,1,1,sta,13300
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19346
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8741
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8739
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19384
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8745
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8737
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19380
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8737
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8734
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19345
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8818
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8734
256,256,14,14,3,3,1,1,1,1,1,1,sta,13300
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19381
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8736
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8735
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19386
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8737
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8736
256,256,14,14,3,3,1,1,1,1,1,1,sta,13300
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19426
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8738
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8738
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19380
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8736
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8750
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19382
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8734
2048,1024,14,14,1,1,2,2,0,0,0,0,sta,12660
2048,1024,14,14,1,1,2,2,0,0,0,0,dyn,33598
512,1024,14,14,1,1,2,2,0,0,0,0,sta,3986
512,1024,14,14,1,1,2,2,0,0,0,0,dyn,8595
512,512,7,7,3,3,1,1,1,1,1,1,sta,13299
512,512,7,7,3,3,1,1,1,1,1,1,dyn,37820
2048,512,7,7,1,1,1,1,0,0,0,0,sta,6071
2048,512,7,7,1,1,1,1,0,0,0,0,dyn,16930
512,2048,7,7,1,1,1,1,0,0,0,0,sta,6071
512,2048,7,7,1,1,1,1,0,0,0,0,dyn,16937
512,512,7,7,3,3,1,1,1,1,1,1,sta,13299
512,512,7,7,3,3,1,1,1,1,1,1,dyn,37747
2048,512,7,7,1,1,1,1,0,0,0,0,sta,6071
2048,512,7,7,1,1,1,1,0,0,0,0,dyn,16905
512,2048,7,7,1,1,1,1,0,0,0,0,sta,6071
512,2048,7,7,1,1,1,1,0,0,0,0,dyn,16936
512,512,7,7,3,3,1,1,1,1,1,1,sta,13299
512,512,7,7,3,3,1,1,1,1,1,1,dyn,37751
2048,512,7,7,1,1,1,1,0,0,0,0,sta,6071
2048,512,7,7,1,1,1,1,0,0,0,0,dyn,16964
