OC,INC,INH_,INW_,KH,KW,strideH,strideW,padL,padR,padU,padD,mode,latency(cycles)
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51969
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22184
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23185
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22186
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23235
256,256,14,14,3,3,1,1,1,1,1,1,sta,49665
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51982
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22180
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23195
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22193
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23188
256,256,14,14,3,3,1,1,1,1,1,1,sta,49663
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51980
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22179
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23185
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22192
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23198
256,256,14,14,3,3,1,1,1,1,1,1,sta,49666
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51986
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22177
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23182
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22188
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23177
256,256,14,14,3,3,1,1,1,1,1,1,sta,49664
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51935
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22177
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23185
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22192
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23190
256,256,14,14,3,3,1,1,1,1,1,1,sta,49662
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51934
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22179
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23253
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22191
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23198
256,256,14,14,3,3,1,1,1,1,1,1,sta,49664
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51988
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22182
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23176
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22193
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23194
256,256,14,14,3,3,1,1,1,1,1,1,sta,49665
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51966
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22179
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23191
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22190
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23275
256,256,14,14,3,3,1,1,1,1,1,1,sta,49666
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51979
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22179
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23187
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22182
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23176
256,256,14,14,3,3,1,1,1,1,1,1,sta,49661
256,256,14,14,3,3,1,1,1,1,1,1,dyn,52004
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22183
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23187
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22192
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23182
256,256,14,14,3,3,1,1,1,1,1,1,sta,49663
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51995
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22182
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23192
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22190
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23197
256,256,14,14,3,3,1,1,1,1,1,1,sta,49664
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51986
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22191
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23189
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22184
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23178
256,256,14,14,3,3,1,1,1,1,1,1,sta,49665
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51964
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22179
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23260
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22182
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23190
256,256,14,14,3,3,1,1,1,1,1,1,sta,49666
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51983
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22178
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23228
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22189
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23193
256,256,14,14,3,3,1,1,1,1,1,1,sta,49663
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51967
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22178
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23187
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22189
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23197
256,256,14,14,3,3,1,1,1,1,1,1,sta,49667
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51966
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22179
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23185
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22190
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23191
256,256,14,14,3,3,1,1,1,1,1,1,sta,49664
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51971
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22175
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23189
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22191
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23198
256,256,14,14,3,3,1,1,1,1,1,1,sta,49664
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51935
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22180
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23185
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22192
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23179
256,256,14,14,3,3,1,1,1,1,1,1,sta,49666
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51967
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22181
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23188
256,1024,14,14,1,1,1,1,0,0,0,0,sta,22185
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23260
256,256,14,14,3,3,1,1,1,1,1,1,sta,49664
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51972
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22178
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23238
2048,1024,14,14,1,1,2,2,0,0,0,0,sta,50710
2048,1024,14,14,1,1,2,2,0,0,0,0,dyn,58713
512,1024,14,14,1,1,2,2,0,0,0,0,sta,12991
512,1024,14,14,1,1,2,2,0,0,0,0,dyn,14794
512,512,7,7,3,3,1,1,1,1,1,1,sta,56732
512,512,7,7,3,3,1,1,1,1,1,1,dyn,65965
2048,512,7,7,1,1,1,1,0,0,0,0,sta,25336
2048,512,7,7,1,1,1,1,0,0,0,0,dyn,29416
512,2048,7,7,1,1,1,1,0,0,0,0,sta,25325
512,2048,7,7,1,1,1,1,0,0,0,0,dyn,29448
512,512,7,7,3,3,1,1,1,1,1,1,sta,56730
512,512,7,7,3,3,1,1,1,1,1,1,dyn,66016
2048,512,7,7,1,1,1,1,0,0,0,0,sta,25309
2048,512,7,7,1,1,1,1,0,0,0,0,dyn,29464
512,2048,7,7,1,1,1,1,0,0,0,0,sta,25305
512,2048,7,7,1,1,1,1,0,0,0,0,dyn,29410
512,512,7,7,3,3,1,1,1,1,1,1,sta,56733
512,512,7,7,3,3,1,1,1,1,1,1,dyn,65962
2048,512,7,7,1,1,1,1,0,0,0,0,sta,25308
2048,512,7,7,1,1,1,1,0,0,0,0,dyn,29458
