OC,INC,INH_,INW_,KH,KW,strideH,strideW,padL,padR,padU,padD,mode,latency(cycles)
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8738
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8737
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19390
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8735
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8736
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19388
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6072
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8738
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8816
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19379
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8736
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8822
256,256,14,14,3,3,1,1,1,1,1,1,sta,13300
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19392
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8744
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8745
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19381
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8736
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6072
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8737
256,256,14,14,3,3,1,1,1,1,1,1,sta,13300
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19379
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6072
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8814
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8824
256,256,14,14,3,3,1,1,1,1,1,1,sta,13300
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19392
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8771
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8738
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19393
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8818
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8782
256,256,14,14,3,3,1,1,1,1,1,1,sta,13300
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19424
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8735
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8737
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19385
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6072
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8736
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8737
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19386
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8735
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8752
256,256,14,14,3,3,1,1,1,1,1,1,sta,13300
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19392
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6072
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8734
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8736
256,256,14,14,3,3,1,1,1,1,1,1,sta,13300
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19388
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8738
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6072
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8737
256,256,14,14,3,3,1,1,1,1,1,1,sta,13300
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19384
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8735
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6072
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8737
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19347
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8786
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8738
256,256,14,14,3,3,1,1,1,1,1,1,sta,13300
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19348
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6072
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8743
2048,1024,14,14,1,1,2,2,0,0,0,0,sta,12660
2048,1024,14,14,1,1,2,2,0,0,0,0,dyn,33590
512,1024,14,14,1,1,2,2,0,0,0,0,sta,3986
512,1024,14,14,1,1,2,2,0,0,0,0,dyn,8599
512,512,7,7,3,3,1,1,1,1,1,1,sta,13300
512,512,7,7,3,3,1,1,1,1,1,1,dyn,37760
2048,512,7,7,1,1,1,1,0,0,0,0,sta,6071
2048,512,7,7,1,1,1,1,0,0,0,0,dyn,16932
512,2048,7,7,1,1,1,1,0,0,0,0,sta,6071
512,2048,7,7,1,1,1,1,0,0,0,0,dyn,16946
512,512,7,7,3,3,1,1,1,1,1,1,sta,13300
512,512,7,7,3,3,1,1,1,1,1,1,dyn,37768
2048,512,7,7,1,1,1,1,0,0,0,0,sta,6071
2048,512,7,7,1,1,1,1,0,0,0,0,dyn,16936
512,2048,7,7,1,1,1,1,0,0,0,0,sta,6072
512,2048,7,7,1,1,1,1,0,0,0,0,dyn,16930
512,512,7,7,3,3,1,1,1,1,1,1,sta,13300
512,512,7,7,3,3,1,1,1,1,1,1,dyn,37765
2048,512,7,7,1,1,1,1,0,0,0,0,sta,6071
2048,512,7,7,1,1,1,1,0,0,0,0,dyn,16972
