OC,INC,INH_,INW_,KH,KW,strideH,strideW,padL,padR,padU,padD,mode,latency(cycles)
128,512,28,28,1,1,1,1,0,0,0,0,sta,4987
128,512,28,28,1,1,1,1,0,0,0,0,dyn,5597
128,128,28,28,3,3,1,1,1,1,1,1,sta,10860
128,128,28,28,3,3,1,1,1,1,1,1,dyn,12401
512,128,28,28,1,1,1,1,0,0,0,0,sta,4987
512,128,28,28,1,1,1,1,0,0,0,0,dyn,5629
1024,512,28,28,1,1,2,2,0,0,0,0,sta,12445
1024,512,28,28,1,1,2,2,0,0,0,0,dyn,17236
256,512,28,28,1,1,2,2,0,0,0,0,sta,4440
256,512,28,28,1,1,2,2,0,0,0,0,dyn,4485
256,256,14,14,3,3,1,1,1,1,1,1,sta,13300
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19379
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8736
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8744
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19349
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8740
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8736
256,256,14,14,3,3,1,1,1,1,1,1,sta,13300
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19393
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8736
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8808
256,256,14,14,3,3,1,1,1,1,1,1,sta,13300
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19379
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8745
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6072
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8740
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19378
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6072
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8733
256,1024,14,14,1,1,1,1,0,0,0,0,sta,6071
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,8737
256,256,14,14,3,3,1,1,1,1,1,1,sta,13299
256,256,14,14,3,3,1,1,1,1,1,1,dyn,19350
1024,256,14,14,1,1,1,1,0,0,0,0,sta,6071
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,8737
2048,1024,14,14,1,1,2,2,0,0,0,0,sta,12660
2048,1024,14,14,1,1,2,2,0,0,0,0,dyn,33591
512,1024,14,14,1,1,2,2,0,0,0,0,sta,3985
512,1024,14,14,1,1,2,2,0,0,0,0,dyn,8623
512,512,7,7,3,3,1,1,1,1,1,1,sta,13299
512,512,7,7,3,3,1,1,1,1,1,1,dyn,37803
2048,512,7,7,1,1,1,1,0,0,0,0,sta,6071
2048,512,7,7,1,1,1,1,0,0,0,0,dyn,16926
512,2048,7,7,1,1,1,1,0,0,0,0,sta,6072
512,2048,7,7,1,1,1,1,0,0,0,0,dyn,16941
512,512,7,7,3,3,1,1,1,1,1,1,sta,13299
512,512,7,7,3,3,1,1,1,1,1,1,dyn,37762
2048,512,7,7,1,1,1,1,0,0,0,0,sta,6072
2048,512,7,7,1,1,1,1,0,0,0,0,dyn,16933
512,2048,7,7,1,1,1,1,0,0,0,0,sta,6071
512,2048,7,7,1,1,1,1,0,0,0,0,dyn,16893
512,512,7,7,3,3,1,1,1,1,1,1,sta,13300
512,512,7,7,3,3,1,1,1,1,1,1,dyn,37763
2048,512,7,7,1,1,1,1,0,0,0,0,sta,6071
2048,512,7,7,1,1,1,1,0,0,0,0,dyn,16904
