OC,INC,INH_,INW_,KH,KW,strideH,strideW,padL,padR,padU,padD,mode,latency(cycles)
256,1024,14,14,1,1,1,1,0,0,0,0,dyn,23182
256,256,14,14,3,3,1,1,1,1,1,1,sta,49664
256,256,14,14,3,3,1,1,1,1,1,1,dyn,51963
1024,256,14,14,1,1,1,1,0,0,0,0,sta,22183
1024,256,14,14,1,1,1,1,0,0,0,0,dyn,23185
2048,1024,14,14,1,1,2,2,0,0,0,0,sta,50695
2048,1024,14,14,1,1,2,2,0,0,0,0,dyn,58691
512,1024,14,14,1,1,2,2,0,0,0,0,sta,12994
512,1024,14,14,1,1,2,2,0,0,0,0,dyn,14827
512,512,7,7,3,3,1,1,1,1,1,1,sta,56731
512,512,7,7,3,3,1,1,1,1,1,1,dyn,65963
2048,512,7,7,1,1,1,1,0,0,0,0,sta,25309
2048,512,7,7,1,1,1,1,0,0,0,0,dyn,29431
512,2048,7,7,1,1,1,1,0,0,0,0,sta,25305
512,2048,7,7,1,1,1,1,0,0,0,0,dyn,29408
512,512,7,7,3,3,1,1,1,1,1,1,sta,56733
512,512,7,7,3,3,1,1,1,1,1,1,dyn,66041
2048,512,7,7,1,1,1,1,0,0,0,0,sta,25340
2048,512,7,7,1,1,1,1,0,0,0,0,dyn,29430
512,2048,7,7,1,1,1,1,0,0,0,0,sta,25329
512,2048,7,7,1,1,1,1,0,0,0,0,dyn,29446
512,512,7,7,3,3,1,1,1,1,1,1,sta,56739
512,512,7,7,3,3,1,1,1,1,1,1,dyn,65972
2048,512,7,7,1,1,1,1,0,0,0,0,sta,25342
2048,512,7,7,1,1,1,1,0,0,0,0,dyn,29455
